command,ratio,throughput
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e0 -H10 -M4 -T,0.7441199926194174,18922541.142417293
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e0 -H10 -M128 -T,0.7404110487101992,18483341.30585885
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e0 -H10 -M255 -T,0.7404582288467035,18270542.342776027
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e0 -H15 -M4 -T,0.7440311184087932,18430511.22048493
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e0 -H15 -M128 -T,0.7403093736873453,17749906.032354526
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e0 -H15 -M255 -T,0.7403847156107551,18443434.574718114
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e0 -H28 -M4 -T,0.7437842456015038,2330800.278372381
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e0 -H28 -M128 -T,0.7402369576638738,2357052.886144766
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e0 -H28 -M255 -T,0.7403583825113109,2272024.3193541057
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e1 -H10 -M4 -T,0.735273534156133,14335869.873244358
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e1 -H10 -M128 -T,0.7315057065106577,13417336.179787427
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e1 -H10 -M255 -T,0.731540085834932,13206245.275850216
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e1 -H15 -M4 -T,0.7351912432203698,13646123.187085051
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e1 -H15 -M128 -T,0.7314493829368465,13311996.842954716
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e1 -H15 -M255 -T,0.7315046092981808,13462027.400776867
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e1 -H28 -M4 -T,0.7349575369628025,2213999.9066094854
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e1 -H28 -M128 -T,0.7313941565755121,2228332.3420262616
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e1 -H28 -M255 -T,0.7314808363611826,2252028.7205012953
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e2 -H10 -M4 -T,0.7291075657737734,7294197.522962616
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e2 -H10 -M128 -T,0.7252329427805522,7921435.635982349
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e2 -H10 -M255 -T,0.7252420862178592,7935105.450684233
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e2 -H15 -M4 -T,0.7290186915631492,7900651.577988818
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e2 -H15 -M128 -T,0.7251861283815403,7836112.503847652
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e2 -H15 -M255 -T,0.7252212391807992,7890543.337171016
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e2 -H28 -M4 -T,0.7287725502308443,1990270.9007942637
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e2 -H28 -M128 -T,0.7251469944698663,2007190.3954157657
bsc e run.dat run.dat.bsc -b1 -m5 -ca -e2 -H28 -M255 -T,0.7252011236187238,1990836.1508179076
bsc e run.dat run.dat.bsc -b1 -m6 -cf -e0 -H10 -M4 -T,0.7489071306558789,15415919.764939623
bsc e run.dat run.dat.bsc -b1 -m6 -cf -e0 -H10 -M128 -T,0.7450807850116387,13914346.608285341
bsc e run.dat run.dat.bsc -b1 -m6 -cf -e0 -H10 -M255 -T,0.7451389372729113,13988507.598922204
bsc e run.dat run.dat.bsc -b1 -m6 -cf -e0 -H15 -M4 -T,0.7491408369134462,13951782.573832178
bsc e run.dat run.dat.bsc -b1 -m6 -cf -e0 -H15 -M128 -T,0.7450211698003969,13556265.936911985
bsc e run.dat run.dat.bsc -b1 -m6 -cf -e0 -H15 -M255 -T,0.7451041922111447,13823291.627373753
bsc e run.dat run.dat.bsc -b1 -m6 -cf -e0 -H28 -M4 -T,0.7490069769912715,2288978.589314262
bsc e run.dat run.dat.bsc -b1 -m6 -cf -e0 -H28 -M128 -T,0.744962651801632,2250201.765038662
bsc e run.dat run.dat.bsc -b1 -m6 -cf -e0 -H28 -M255 -T,0.7450635953495015,2226172.343876235
